2026/08/06 08:25:44 INFO  : Using sha1 for hash comparisons
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_420.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_421.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_422.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_423.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_424.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_425.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_426.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_427.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_428.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_429.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_43.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_430.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_431.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_432.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_433.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_434.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_435.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_436.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_437.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_438.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_439.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_44.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_440.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_441.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_442.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_443.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_444.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_445.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_446.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_447.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_448.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_449.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_45.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_450.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_451.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_452.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_453.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_454.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_455.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_456.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_457.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_458.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_459.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_46.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_460.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_461.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_462.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_463.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_464.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_465.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_466.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_467.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_468.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_469.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_47.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_470.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_471.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_472.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_473.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_474.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_475.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_476.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_477.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_478.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_479.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_48.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_480.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_481.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_482.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_483.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_484.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_485.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_486.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_487.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_488.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_489.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_49.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_490.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_491.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_492.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_493.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_494.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_495.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_496.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_497.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_498.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_499.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_50.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_500.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_501.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_502.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_503.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_504.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_505.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_506.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_507.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_508.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_509.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_51.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_510.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_511.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_512.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_513.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_514.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_515.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_516.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_517.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_518.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_519.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_52.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_520.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_521.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_522.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_523.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_524.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_525.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_526.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_527.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_528.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_529.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_53.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_530.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_531.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_532.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_533.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_534.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_535.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_536.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_537.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_538.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_539.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_54.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_540.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_541.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_542.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_543.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_544.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_545.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_546.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_547.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_548.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_549.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_55.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_550.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_551.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_552.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_553.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_554.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_555.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_556.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_557.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_558.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_559.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_56.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_560.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_561.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_562.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_563.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_564.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_565.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_566.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_567.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_568.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_569.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_57.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_570.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_571.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_572.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_573.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/NH_574.mp4: Can't follow symlink without -L/--copy-links
